address,balance,label,total_tx,mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0xc3cc58b61c83db45ae3614ffefa07d93b4017f45,2.3073876074038973,western_asia,117,3.7355830636078764,1,0,0,0,0,0,2,6,10,1,0,5,4,4,6,9,0,4,15,9,10,18,12,1
0xe3a8c3d06e6f37ee64f64cc67eafc825492a3212,0.10644275123180912,southeast_asia,65,0.03161812310767989,6,1,1,0,8,1,2,5,5,0,1,2,4,5,3,6,4,4,2,2,0,2,0,1
0x0bc0b7d5f876a982db6a0abd51048d5d1d733ad0,0.366793305866045,africa,39,0.4349105044070142,0,0,0,0,0,0,0,0,1,7,3,10,1,1,3,3,1,5,0,2,0,2,0,0
0x80bffcfccc58e0899d920070ffa65665cc12ca1f,4.2825640033692896,europe,463,0.20988812644249816,30,4,3,0,0,0,9,28,33,9,16,5,30,5,7,6,7,14,45,41,17,62,61,31
0xfaaa7f1a61c38a432201f43a0affa1af9755276d,3.023959909050922,southern_asia,246,0.08296038925906558,0,4,1,3,2,9,31,9,7,15,13,13,26,22,4,7,2,3,8,9,21,5,5,27
0x08bd40338e31ceeaeed78bf83fd5249ef7dfdda2,2.0038964892435303,southern_asia,790,0.10632546507034378,0,0,0,5,4,37,38,60,57,37,49,44,78,81,93,70,72,38,24,1,0,0,2,0
0xb4b73ea03edc341cc5b9944c06af576820117f2f,0.3219922366849349,southern_asia,46,0.0032966545707506993,0,0,2,2,0,2,3,5,2,6,0,3,2,5,3,2,1,3,4,1,0,0,0,0
0xd9346e9084668e4590573638697f3febaa66ac02,0.5667022565489723,southeast_asia,62,0.5460316423990599,0,0,0,3,0,5,0,5,24,0,1,1,6,1,3,4,0,1,5,1,0,0,0,2
0xba95b4a5b130c4c1d27dc9e8adcf7f087cdb4c52,63.16676438209816,europe,1347,0.06603032198094297,24,1,0,0,0,1,10,13,13,28,109,150,132,142,99,87,118,71,68,45,47,44,61,84
0x47db0168fafff564c86b6adbf29b11cd6681c51e,31.25749118129609,africa,275,0.06321856106490487,2,0,0,0,4,66,20,11,11,1,10,13,0,17,10,20,10,2,5,20,22,20,10,1
0xd20f0223b959967f119d2915119b7555a1f45a3b,1.2619470442242489,jp_kr_cn,92,0.5925330828159351,0,0,0,2,5,2,2,6,4,1,15,11,5,4,4,7,11,5,4,4,0,0,0,0
0xe93e7542bb98206569857fd78d9de17d371578e5,3.2813120384842045,southeast_asia,737,0.3344304908746254,27,26,26,17,9,24,20,19,18,16,13,14,34,41,24,31,53,122,67,38,46,37,6,9
0x8f99cd933caa437d17a13313bc2a382276e5fd5d,0.3378024950220558,western_asia,257,1.0679109240901643,13,4,5,6,8,18,6,9,10,7,11,10,4,5,5,5,11,27,15,22,27,19,9,1
0x622e4a9d26a73120bcce965cc269ae3bab5e0400,1.2693599910513829,southeast_asia,1844,0.20038327282276822,31,9,10,20,25,16,75,30,37,39,125,102,106,133,74,119,67,153,228,196,71,88,71,19
0x55c63a0d7e80f0530749804853904c8126c30294,2.4087266602608755,africa,139,0.8792446477193123,12,5,7,3,3,0,1,2,5,6,3,2,3,9,1,3,4,4,4,1,3,6,26,26
0x51aecc4072a700b27686986af4ee8ede90401769,10.822658572186352,southeast_asia,190,0.06168514835569974,20,20,9,9,4,4,1,0,4,16,12,15,22,11,22,5,0,0,0,0,0,0,0,16
0xf633cc4257ad2dead62f4219308121016f4496a1,1.8003122811401833,southern_asia,86,0.1501723628351778,0,0,0,0,1,0,10,7,8,8,5,7,20,3,2,3,5,0,2,0,3,2,0,0
0x17c3ea68189e9c2d0031adcd3c6a95528030a656,5.95355586126527,jp_kr_cn,9979,0.05278245741538642,129,478,653,684,365,431,678,722,540,346,241,451,369,429,601,716,479,300,231,146,139,9,289,553
0x2395d9e6e0d25b89e8651911c14b758d0683a639,6.061361165270754,western_asia,48,2.69627364478594,0,0,0,0,0,0,2,0,0,10,7,11,2,0,0,0,1,0,1,5,7,2,0,0
0x7e0d020e4039442cdb69f1acd26eebc6ffd36bfb,1.6447168651523874,southern_asia,156,0.23021709567192694,12,12,7,3,3,2,1,3,12,10,18,10,4,1,6,8,6,4,8,9,1,0,3,13
0x942d81a31cb966c457b19f99030850013bf216ca,78876.77792538337,europe,380,13.35348647821654,11,0,0,0,0,0,0,0,7,14,18,9,14,23,34,17,30,49,35,20,12,16,42,29
0xf7d89c99f0496e2fc3122ebf1ba0116889db74db,23.400723353150763,southeast_asia,125,1.5514492419230477,3,5,1,1,3,5,12,5,11,7,4,0,3,4,3,13,5,7,14,8,2,4,5,0
0x3842d3ad272995c23742aff1d70b82cbe03dc131,4.870303506050453,europe,447,0.9890162446207825,1,6,1,0,2,3,15,11,8,11,22,37,57,27,7,8,4,5,17,34,22,34,51,64
0x9e10e9e4c0e1bdb0c012d7eefd9e7520e55c4fc8,0.10207334153425307,southern_asia,247,0.19193947880136983,0,8,71,32,23,18,14,11,13,5,13,5,12,4,0,2,4,5,1,6,0,0,0,0
0x8b1510d9aaf015f23acf13e328ffb5ab065c5bd9,20.74680421451156,europe,6340,0.7183627778950367,13,1,4,5,28,64,172,303,377,542,1089,668,729,611,488,388,191,100,121,40,86,31,240,49
0x94b9a88ee4584859cbd5d572e44a182f0cd2cc47,0.030481429746460093,southeast_asia,162,0.34086971632976715,1,0,4,9,14,11,8,4,10,14,6,10,15,9,8,5,8,11,6,0,5,2,1,1
0x2d99ad34038746b528810cd39461baf144795c66,0.08694138382916478,jp_kr_cn,579,1.0530657669167218,18,39,42,62,39,44,34,37,23,31,21,39,33,25,24,13,17,9,4,1,1,6,7,10
0x3d9f40cecbad431b0d1a8d61855846b7cd1a2575,0.09395960103431675,western_asia,63,0.19044966088780685,1,1,0,4,1,3,1,6,2,0,2,1,0,2,1,5,5,7,9,3,6,3,0,0
0xf0684f18b81765763f250822b1ff0d3e7cf3c24f,0.12022616949430785,southern_asia,337,0.14952316974110888,0,0,1,17,46,65,51,31,12,16,13,8,8,4,4,7,5,11,19,16,3,0,0,0
0xa47bcb8293dfaef19f70860ba79fed019971792e,0.15919506003092113,europe,59,0.04561552383342489,0,3,0,0,1,1,7,8,5,1,1,9,5,0,0,9,4,1,3,0,0,1,0,0
0x41a45e09ca4a8e89e0e7d0795e2ae9b01ccb7962,8.21327503318881,southern_asia,177,0.09975090017215182,7,7,34,9,6,4,3,0,2,1,2,2,6,1,12,38,15,14,5,2,1,0,3,3
0x848e61a775f4e646d476b3f06f69a2fd5b88462d,31.123508023262247,southeast_asia,43,0.51119282961635,0,0,0,2,1,4,9,16,4,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0
0x48f08c6ab719dbea65fc05038bc52788a00a4777,13.226729320185012,europe,598,0.048264549199270014,0,3,0,0,0,0,0,9,52,152,166,77,45,15,19,18,7,9,10,4,2,10,0,0
0x06c1ef26f69da5fb9e21012d1816ddf8a74c9c62,93.89542770854852,southeast_asia,3646,3.5526015395144244,89,122,92,123,152,130,151,217,234,226,179,154,97,99,125,146,140,133,144,255,151,108,205,174
0x7ef835b203d44ad4cc0b3cf6cba15f2974fdbc10,2.040000000000826,southern_asia,206,2.039547657086323,0,3,5,9,9,10,18,31,15,21,27,14,6,11,13,3,1,7,0,1,2,0,0,0
0xddda78690198398ea24c32faba940ed9582d3681,2.804066026675832,western_asia,565,0.45850530108618953,80,31,7,5,0,2,1,1,5,19,8,10,22,25,20,15,12,33,19,33,29,44,78,66
0x0d7008d674dcdecc2eed9793c9f6183514e82e9e,10.174605109955552,europe,403,0.3502965180347014,0,0,1,0,1,0,23,22,30,29,21,21,23,14,35,28,47,42,42,12,9,3,0,0
0x52fe68b6a84d38ca19459950c0fee9dfa61e13af,4.142128676041821,south_america,299,1.7247370930415826,25,92,43,8,2,0,0,1,2,3,8,8,7,13,19,11,6,7,7,7,3,3,16,8
0x6343a99876e8c839140559236c5f6da17278d837,0.09586421138210123,southeast_asia,27,0.008951597772600657,0,1,0,6,0,0,4,3,4,3,0,2,0,0,0,2,1,0,0,1,0,0,0,0
0x223f74a85a0b6fd3ba4c6e7f80442c9bff217784,8.796193325340997,europe,671,0.043255088136958504,0,0,0,0,0,2,16,15,38,38,53,40,38,65,8,5,19,25,92,51,94,55,17,0
0x469fd91937be95411cf212e4734379f95a5a1d8b,0.07794902146761014,southeast_asia,27,0.009651413004140868,0,1,0,1,2,0,6,2,1,7,1,2,0,0,0,0,1,0,2,1,0,0,0,0
0x2d5b078d57cfcffc96bde47e047ef032fe426b8a,1.0253969884225553,africa,97,7.5265347398379845,0,0,0,0,0,0,2,2,7,1,15,6,6,5,8,5,3,10,6,7,1,10,1,2
0xafc097f46a7422a10ada7df48d76b76db8cdb0f2,0.11174604910139085,europe,65,7.80905694397619,0,0,0,0,2,0,0,2,1,8,8,7,0,4,0,1,1,1,4,7,10,6,3,0
0xb76825d68ba6213b918ab4b90b521eae43b12d1c,3.638570991601416,jp_kr_cn,372,0.17450168338164387,5,11,6,6,13,7,5,12,35,5,27,71,69,38,21,11,2,1,1,1,0,2,18,5
0x6e25b6acc345842f637c320ec4e3e5066f699777,12.560143306473499,jp_kr_cn,168,0.10488972514200598,0,19,4,16,7,10,7,9,4,0,2,3,9,7,3,12,8,11,5,29,1,0,0,2
0x94715c16bf1675f141ccdb221dd961fbbc20ca2b,0.09150716287131712,jp_kr_cn,28,0.009756900595620998,0,1,0,2,0,0,10,2,1,2,4,1,0,0,0,1,1,0,3,0,0,0,0,0
0x06feb3cb08f5a7119c8bf01c7da8d857507d6862,0.092866755159388,southeast_asia,197,3.441373584810351,2,10,16,14,8,3,18,8,9,27,0,0,2,13,4,7,25,26,3,2,0,0,0,0
0x7d25ad4066d3b86a49c0e35198f713b78bc69489,0.42186912150138356,europe,26,0.4073830036270737,0,0,0,0,0,2,0,0,0,0,0,1,0,4,5,6,5,3,0,0,0,0,0,0
0xea20d7bad1badf376f28b1469f8dc8f48d247e4a,0.0801275889195657,southeast_asia,25,0.010516057318592613,0,1,0,0,0,0,6,4,1,9,0,0,0,0,0,1,1,1,0,1,0,0,0,0
0xd96ceb1036828e29d00fde0b239cf6c72c1afffc,15.175513218974897,southern_asia,218,0.19760756016102884,1,0,2,3,7,2,5,7,20,11,5,11,16,6,14,22,17,18,13,11,10,9,6,2
0xe6dcf84c41b736ceb3a020252f8ec8c74ccb81f6,3.1445483980136726,jp_kr_cn,171,2.3612662895381145,5,1,0,2,4,6,11,12,17,18,13,4,5,8,13,9,3,6,3,3,3,2,10,13
0xaaa24004dd723dc8be2cfc2c6045e9ec478baf1e,65.94101837304095,southern_asia,762,0.18872868290165182,10,10,13,78,176,204,84,33,21,10,10,11,18,14,20,14,4,11,7,10,4,0,0,0
0xe3890c01f3a453e605f720c33dbee8e0023e6198,13.512474070394521,europe,23,0.625241538949832,0,0,0,0,0,4,4,0,4,0,2,0,3,0,0,5,0,0,1,0,0,0,0,0
0xb90ccd90995ab60a9478b75ec48323ed0b3d8f7e,0.8260673655758608,western_asia,257,0.39537988753495223,34,21,8,11,2,1,0,0,0,0,0,0,0,5,3,4,5,15,21,17,22,10,32,46
0x762dfa431cb3c545ad23c6f3f0daa371e217309a,92.4790012391592,europe,274,0.6491320176855804,11,21,0,6,4,3,3,0,0,5,5,14,16,19,31,10,5,21,32,27,16,9,6,10
0xaeabadae3cc5f1d1a5de4903a195bf2796df3481,0.06082446267025993,europe,115,0.43909884216743067,3,3,1,1,0,1,1,2,3,5,0,2,16,13,3,6,26,3,0,3,5,12,2,4
0x474fe82a57baed3ba17745ca520be290dd010719,7.605698920185656,western_asia,398,5.278857710568477,1,3,13,30,16,28,37,23,19,31,31,40,34,5,11,24,33,10,8,1,0,0,0,0
0x8ae47a2eaf6b27b4d8e11cb229a52c2027f67749,0.0933082546522426,southeast_asia,32,0.008082397895976316,0,1,0,5,0,1,0,8,1,0,1,3,4,0,0,2,2,0,1,2,0,1,0,0
0x55728d31f8a9d116e80520fb4eef8b6dc01e4b00,1.803216343275629,southeast_asia,76,1.6103489688575803,0,0,1,1,0,0,0,8,3,0,0,1,4,6,18,8,4,11,3,6,1,1,0,0
0xb60b22db8fe55eefe7ee165fba6139cab34fb5f2,0.9140311686392073,southern_asia,64,1.6139027384068367,0,0,2,1,7,1,3,3,4,4,7,3,9,10,3,2,2,1,2,0,0,0,0,0
0x054c94498074add33c7447b27c18d55f7daa39f9,2.3827573167282523,jp_kr_cn,906,0.21435534948247129,34,71,40,38,32,70,49,22,18,41,59,43,43,71,83,92,31,13,0,0,0,6,14,36
0xcc475c6d51b5fe5cad3256c84af0ede800ff0767,55.00236752203364,southeast_asia,2882,1.8956656043099718,73,124,275,196,190,197,240,110,90,86,81,129,183,134,156,162,164,97,113,27,15,10,11,19
0x94085531c44ddf7797f0eabb8c8d5ccc9adb15df,0.7741960026202304,southern_asia,273,0.45014711515824274,0,0,8,2,13,11,13,1,20,19,20,11,7,20,13,16,16,19,33,9,10,6,3,3
0xa5001937395ec8d67b07d73970207b69c354b9b0,0.38075017112593135,europe,317,4.83178674423601,2,0,0,0,0,0,1,0,5,43,16,8,25,29,24,3,13,64,16,19,8,9,30,2
0xaa2ca214d4f9eebf29567260db235dc328e44769,1.501875841992166,southeast_asia,237,0.4870034962776964,1,0,2,5,12,3,20,12,16,8,7,10,8,9,13,7,15,28,18,14,16,7,5,1
0x3db2e366b091cc6be7cc8f264e77dd2f883c2a0b,6.123008246560001e-09,southeast_asia,72,5.967581920415871,3,1,2,1,2,0,0,7,3,10,4,4,1,0,2,3,7,5,4,1,7,3,1,1
0x1f2226d2ee8124d688141567d855b5cad63821f3,1.236135747190485,southeast_asia,580,4.012594630154321,0,0,36,76,46,16,20,43,44,50,35,26,67,20,17,19,21,33,8,2,1,0,0,0
0x8bf08405b5353068740975791c03f5eace3dc355,1.7190488400000002e-09,southeast_asia,37,0.015541593280815662,0,5,0,0,1,2,2,0,1,4,1,5,2,1,1,3,1,4,0,1,0,0,2,1
0xaa28d576bab2ecb5eb2f27bd6caa0bb1a57c91b0,0.020882238801096447,southeast_asia,182,2.6427550753923135,1,2,11,1,6,9,9,1,2,0,2,12,6,16,6,12,41,16,18,0,0,2,7,2
0x6ee9209ef6e3624fc7f5829be6eb1b729d6f80ee,16.56845259354245,western_asia,670,0.22343213769589518,1,3,0,0,0,0,49,39,27,31,60,24,13,38,17,13,14,25,30,55,73,58,87,13
0x648f09326ae1012be76449422e888427e24a3872,14.647367043363484,southern_asia,1320,2.127448399944203,2,2,7,9,17,19,7,49,65,105,127,108,59,118,90,118,119,81,70,52,41,29,14,12
0x72e07370ab20c052d8ba50b71c24fe82bfc1be16,0.1483076448974743,northern_america,21,0.0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,2,6,6
0x5bdbae7d8e714b234b8dd3a19b9b97e016d854f0,4.346574427183938,oceania,62,0.8443566937732034,5,1,3,3,4,4,2,4,2,5,1,1,11,4,3,3,0,0,0,0,1,1,1,3
0xbbdda3c8e7fc9074f1f11c494d3bdb36535cb19a,0.5224208728789339,southern_asia,186,0.5644038405693076,3,5,2,2,3,8,7,9,8,3,12,12,6,10,5,6,11,9,12,10,13,16,5,9
0xb2f14c22e140a2c8014e13e6a527403136231b56,394.20023396937756,western_asia,533,1.285866407191541,16,4,5,5,0,0,8,1,8,11,23,10,7,9,30,29,22,38,46,50,56,66,40,49
0xdbd4b7bb745acf5d47cc3f01987617c1dd1b1fe0,0.9190553974918434,jp_kr_cn,657,0.258591926415341,0,0,14,22,26,15,37,49,61,30,34,22,12,19,21,15,26,19,95,33,77,23,6,1
0xcb8db31e892cef97b9ecae90a018f695f7821603,0.1472253548987601,northern_america,22,0.0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,0,2,6,6
0x257a0e619c60e5a4b0e67dad6f36765aa8b3c366,0.1485492318302202,northern_america,21,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,2,5,7
0x5ee7aaf132a604a9132a32744bff6287c286e244,0.14799189271608668,europe,21,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,2,5,7
0xd2e2d92148119dc74bd8afc1d23e7931002eca87,0.0958755917957723,northern_america,25,0.0,0,1,0,0,0,0,0,1,0,0,1,0,2,3,0,1,0,0,0,0,1,3,6,6
0xb63453e500eb73e2660bba9a935b37184f913de1,0.14821356275772304,northern_america,21,0.0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,2,6,6
0xe6abfc7bc3133242d36fcf8f42055f4f409a0275,0.006416654646472327,northern_america,26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,4,7,6
0x42155f1a64681108a532cb222e7f2e1b94f49cca,0.07284239443221768,northern_america,26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,4,7,6
0xadfa17e53b564506620fc4658f017a45af77fa57,0.07164559752347051,northern_america,27,0.0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,1,4,7,6
0x02c849ff83764b841b96a977a04c278ef7409858,0.0724493669488203,northern_america,28,0.0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1,0,4,7,6
0x46ccd96e85c80f85760d67d27e3212cdb428405b,0.07401111460278675,northern_america,26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,4,7,6
0x73eba93c02b0906cfa8e97e11a1ad737c3ef8ebf,0.07426209554637099,northern_america,27,0.0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,1,3,7,6
0xefe5b0002569133850daf047cbc4a8ba897fe1ba,0.14463625034453836,northern_america,21,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,2,5,7
0x1d2cdaa8faa724f8fecb91aa2b21c6946fe8cb7e,0.07588549444420244,northern_america,25,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,4,7,6
0x21e11ce42a33bd9f7793b34c9bf1a1779add5c71,0.07451732537323195,northern_america,26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,4,7,6
0x24b829e1bb55568069d7cf716ecdd4bab3efaf4c,0.07518395842003642,northern_america,26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,1,0,0,4,7,6
0xdef6bd17662824d96b332cf4e9cde00bb878c0ff,0.00535590631566798,northern_america,26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,1,0,0,4,7,6
0x64a52d47de1df90bc621efa4b7659f68d6b30156,0.14325817728506252,northern_america,22,0.0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,0,2,5,7
0x97149952bd2535c6020901ca6ec8a687caf6c6ad,0.07226675442696943,northern_america,27,0.0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,1,4,7,6
0x8bfd597ae0bba568a85678d911e1d729e3ae6691,0.08043436007226738,northern_america,24,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,3,6,6
0xa9e5ff7f9a4b4b0d5bd7c22216229b891a4b827c,0.14781171635848558,northern_america,21,0.0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,2,6,6
0xb0dff87f00d958c4ba8d2f5d62d799ab25ebfcde,0.06953422847419317,europe,27,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,4,8,6
0xafcdf6bb692143ddb9ab9d9818cb6f728a98e53f,0.06641967137111243,northern_america,29,0.0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,2,0,0,0,1,0,4,7,6
0x6e60b7f703d6804d20742343e4acf85770003d2d,0.06559824009977458,northern_america,29,0.0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,1,1,0,0,0,0,1,4,7,6
0x5a6bb9582968e4949774910d81df1f0bcdc84472,0.14509960575503666,northern_america,21,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,2,5,7
0x739658ee9018e74aec04092c651dbad97c0211b4,0.08003588776837675,northern_america,24,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,3,6,6
0xf0efd89eaa2d71a1ad9edbbc416fac43b4338ed7,0.07504346600599278,northern_america,26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,4,7,6
0xfae32b9c668ab69c1a78a95dc06d05d156bf2d07,0.0795455494961987,northern_america,41,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,7,16,0,0,0,0,2,5,7
0x5c7c1fee5b0e52e65fdca6cbe27708b11d7034e0,0.08111765733390236,northern_america,24,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,3,6,6
0x12f136ebab874883d9f7ebfbb94027289e38154e,0.07593223859254578,northern_america,26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,4,7,6
0x37c3a2f88517ae4c447733563f27dd399f202eba,0.0811364980025523,northern_america,24,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,3,6,6
0xecf523caafbb61fc85ada7a8061ba5c970a44e7e,2.589858634498131,southeast_asia,272,0.2020115437180116,4,10,17,42,21,8,2,19,9,10,18,12,12,21,16,26,14,3,0,0,0,1,2,5
0x73f6ed72d3e28e02f21ce744f969c0481a01ea77,0.7657146925742006,southeast_asia,882,0.18972198068758767,53,48,32,29,28,25,48,30,20,35,23,36,32,48,48,49,32,113,37,41,28,18,18,11
0xb803d04885deee034d937f85d235d22df09928a1,1.9911606888053746,europe,444,0.7717956788352149,0,0,0,6,0,0,2,4,25,13,21,19,11,22,18,18,25,26,55,51,58,43,21,6
0x56f6a67b607e4314434a972f221cdb76456f5d2d,3.1721251149606515,europe,210,0.305855949601475,2,0,0,0,0,4,6,6,14,10,9,20,10,14,2,7,11,25,24,22,9,9,5,1
0xb79840074e023e2fdb558e068ffce119628b1242,29.382351692311563,europe,992,0.10821707032060546,0,2,1,8,41,94,56,54,34,57,74,30,46,25,29,90,34,39,88,97,88,5,0,0
0x2b524c8245c74f193382e365adcf69c6e7876957,3.4686043103081223,europe,192,0.6372332971978104,0,0,0,0,2,8,4,13,7,11,7,5,5,4,4,3,5,15,21,47,21,10,0,0
0xba8421340396eb6d6be19e8b4715ae68e34ec161,8.479676479875309,jp_kr_cn,2648,6.114343444568135,100,255,211,332,100,130,207,152,159,131,40,33,53,120,109,132,146,104,46,39,12,1,17,19
0xc4f373b4180c0d2b1590e0f42e6efb87c497799e,4.445560777492963,south_america,1676,0.33596350192146357,15,3,1,0,0,0,0,0,0,13,157,139,164,178,158,148,142,102,106,112,95,82,40,21
0x7caf7f85811d268d32ebea9408cbc03511eab8a1,4.513096392994507,europe,158,1.1011923634576184,0,0,0,0,1,5,23,5,14,6,7,2,3,7,11,16,9,33,11,2,2,1,0,0
0x3ae3621beb878adbcb4db1ce555d691759611b97,29.032555986161164,europe,1538,2.1260951461571644,14,2,3,4,12,63,130,124,111,109,154,105,80,93,54,39,94,50,80,67,76,44,3,27
0x27ac1609e9f37503b3baa26abd4ce5a0fba8704f,35.3421894593577,europe,50,0.24656040490713146,2,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,8,1,0,3,6,15,7,0
0xaadb24c70f4e9967ba37f90df2abd025e2a3f770,1.1410147349583806,europe,341,0.15164916927065653,1,0,0,1,4,6,19,13,45,39,15,31,25,15,23,15,15,19,21,13,12,6,2,1
