address,balance,label,total_tx,mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0x07466007020f441c9fc23986222cb1ca3b4482e3,6.319394622633077,south_america,77,124.57362345224561,2,3,2,2,11,9,0,1,3,3,9,0,2,3,4,4,1,0,0,9,4,0,0,5
0x2dee84d469ea2c8bb4af371ecdc95a71a77322a4,62.086795514601164,southern_asia,133,14.024901666949884,1,0,2,1,16,6,6,6,6,15,6,12,11,9,3,5,5,4,7,8,1,2,0,1
0x7514bd82c9a7fcbf12cd483ed1a5985d99c1127d,2.03535252535092,africa,88,12.113388868655802,0,0,1,2,5,4,1,9,4,0,7,4,1,10,7,3,3,3,0,2,7,6,8,1
0xb02c9350d1147483963bd62f9e1a2b90e99a59ed,11.52559528948424,southern_asia,29,19.95144643257194,0,3,1,1,0,1,0,0,0,6,0,4,5,1,0,2,0,0,0,2,0,1,0,2
0x8ab093a6f60f8f802cefa06cc41fb9ffebd37784,60.744297943357324,southeast_asia,30,44.55488004003485,2,0,2,5,1,1,3,0,6,2,3,1,2,0,0,1,0,0,0,0,0,0,0,1
0x7a5a2c0fab04d0b005e71bc2098f10d44f0f4e35,0.5605120705065201,africa,154,119.08562138516568,0,0,1,2,1,6,7,11,9,10,6,10,9,8,8,7,8,8,12,4,9,6,12,0
0x5588182758ccba672122c9b0fee6fc61564e3b6c,0.5047133531384634,jp_kr_cn,229,9.681129293734713,0,1,2,2,2,8,2,195,0,0,1,4,1,1,8,2,0,0,0,0,0,0,0,0
0x4176102a8f57ef922ebca6982296d2d90865ee61,42.8468849765719,europe,22,2.277744946819196,0,0,0,0,1,2,5,5,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0
0xfd4e8ec5f4f34b37f65259daaad0ef7d30d349bd,96.53519346010125,southeast_asia,52,6.400838227826191,1,1,5,3,2,4,3,1,0,1,4,0,2,0,2,0,4,5,0,0,0,2,3,9
0x177a7e67efb17e79841fea248519142a446cbcfe,6.853540545262784,southeast_asia,25,12.407564488529482,0,1,2,1,3,1,3,1,3,0,0,1,1,1,0,2,1,4,0,0,0,0,0,0
0x1a5aff70d12f2c0686d7fe664613ad96bb13883e,0.12266666529893999,southeast_asia,76,141.96406290542973,7,3,3,8,2,6,5,5,8,5,3,2,3,4,3,0,0,0,1,0,1,1,1,5
0x00000e296e2b54f589d999f3ac209a17117d5664,191.52002147005555,southeast_asia,101,19.09420982247111,7,7,14,7,5,11,7,2,7,2,4,6,0,1,5,4,4,2,0,0,0,1,1,4
0xec5c2c08b5d25f3246326c5fe2f7a186ed4e8fca,22.865776336800874,europe,33,15.02208150985552,0,0,0,1,0,1,5,10,0,1,2,5,0,2,1,0,0,0,0,0,5,0,0,0
0x0ea4dc0b219bf9459fba98de275e1419366a2c73,7.637712325052718,southern_asia,22,6.4445840686279405,1,0,0,3,4,2,1,2,0,1,2,1,1,1,0,0,0,0,1,1,0,0,1,0
0xe18300ca8083fb20cda7b34260c29559e7b33695,2.453552212812965,southeast_asia,22,8.643442235824777,0,1,0,2,1,2,3,0,1,0,1,1,0,3,0,0,0,1,0,1,0,4,1,0
0x5aa2262294bdc3ecb93d08f2c3b40ef3d9ecceae,0.48012155476426,southeast_asia,76,2.1176440084940356,7,2,6,5,3,1,8,0,1,0,0,1,1,1,0,1,0,0,3,10,3,10,10,3
0x4702fc6f48026f06dc4de80aaf54bda3b3dcf9c7,36.60184633629534,southern_asia,123,11.303156574782419,9,2,4,1,0,5,4,2,4,6,5,9,2,3,7,4,7,6,12,5,11,1,7,7
0x0d24d37d73df5e45638fb71ab39795adfe0409eb,0.39153926783495996,southern_asia,27,8.717014749919027,0,1,2,4,8,1,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3
0xd6217686605d9d90b2768cb3b425fa5ff0405ea1,65.82460202387126,western_asia,58,98.03232913079992,4,6,6,1,2,0,0,0,4,3,0,5,4,1,2,2,1,0,0,0,3,2,4,8
0xe251d070f0eaf886b9b56fb3c1a57d10d4b04d67,2.19645579894724,southeast_asia,58,28.857895810696686,6,0,3,9,1,2,0,7,3,4,1,2,2,0,6,1,4,0,0,0,0,0,2,5
0x507e8725385d53e8d553456d035192791bcea990,215.25102786070178,southeast_asia,141,40.20234533621365,6,9,5,6,9,6,8,2,17,14,12,6,1,4,3,3,4,0,8,1,1,0,3,13
0x4a8f3bb23531140f81a15736e40ca6ccfb815275,0.6732026434064056,africa,204,42.1992588542528,2,4,5,0,4,14,20,11,9,10,15,11,16,6,10,6,8,18,9,7,6,2,6,5
0xa15d0550813a979030f1f69bf151c188a9bce923,367.0673270881828,europe,150,238.00293938234773,6,1,0,0,0,1,0,0,7,7,7,20,10,18,20,5,5,6,7,3,11,5,7,4
0xfa0e543469b5f9a45f3fdba1bc163c878253446c,73.24748498511389,western_asia,102,9.287479861268618,1,0,0,2,9,2,14,5,7,8,5,11,7,8,3,0,0,1,1,10,1,2,2,3
0x242ac5a4812a8e0ed123f4a1d74951f592bb3256,115.01990875356768,europe,57,29.99279585001678,0,0,0,0,0,0,1,1,2,7,10,5,7,5,6,3,2,2,3,3,0,0,0,0
0xddf1950e9a5cb051491b38c0a2357f72c8466877,26.74674281650477,africa,36,7.222896559387455,1,0,0,0,0,1,3,4,4,2,3,2,3,1,0,0,0,1,1,5,0,5,0,0
0x2ea635f3fbd75fa29eb7b92772f3f5c5395e5760,115.18446705428367,southeast_asia,88,11.723144103786048,0,0,0,7,6,12,3,10,13,0,5,4,6,7,6,4,3,0,0,1,0,0,0,1
0x2a69612e5d055d09aac53aa29268533a74289a48,1.8096677740492084,south_america,120,39.21130424655894,3,6,1,5,4,14,17,27,13,11,1,0,1,1,0,0,2,2,2,2,2,2,0,4
0x80a99aff93cfd7060d3d2655561c202987b9ac45,26.75348273904572,europe,259,465.238577899431,0,0,0,0,2,2,11,17,27,30,18,23,8,15,10,11,21,12,11,16,11,12,2,0
0xe564253267dcd9c190061fd29a1aa99ed00723c8,0.8377055410620647,europe,29,34.7651022552826,1,0,1,1,3,1,1,0,2,0,0,0,1,0,1,2,1,1,6,2,0,2,1,2
0x8a09a4a4c2b257f548caf4aaca7965444caf7efc,0.6439598533182104,africa,45,39.09503829663733,5,3,2,0,1,3,5,2,4,0,6,2,1,2,0,1,0,2,0,0,0,0,2,4
0x7b8f0b8e09ca522ad3418fb89b9176f1bc74644c,2.3322767085061558,western_asia,168,7.35610740573707,0,0,0,1,5,4,9,14,8,9,9,25,13,11,9,4,3,4,7,3,14,7,7,2
0x447453e2444a8d0346a94def3c86c70388ea7e96,124.12263269951882,europe,22,109.66077291117749,0,0,1,0,2,3,0,0,3,0,0,0,1,0,0,1,1,2,0,1,0,4,0,3
0xd2de9bbd456a7be1c5de91c7d1dd3062676bf01a,27.7642272291803,europe,81,27.419912656550093,0,2,4,9,4,1,3,5,1,4,4,9,3,1,2,4,0,4,5,3,6,1,1,5
0xa4dab6ab663345892d732d92586fdd08d30a09c3,171.11157616896134,western_asia,263,39.87293898908515,2,2,0,0,0,2,3,15,9,23,11,14,16,8,10,2,22,11,27,31,15,14,18,8
0x5c0b3f7d0c5b0fdc81250d1f66d6551e601cc07d,5.140796706656878,northern_america,34,139.84330550526687,0,0,0,0,1,6,0,0,0,0,1,1,0,1,6,2,0,5,6,0,5,0,0,0
0x653c056a22a724d999c0f890e6102cc4c9d4b74c,5.632372591092705,jp_kr_cn,90,10.16320645419799,3,3,4,7,14,17,9,5,1,2,3,2,5,6,6,2,0,0,0,0,0,0,0,1
0x422fc6d98bfc720be3b9c594a324dbdce79c9967,2180.15869195175,jp_kr_cn,295,67.66544428018499,14,16,33,22,5,22,28,16,11,21,7,30,15,16,17,13,0,0,0,0,0,5,0,4
0x8500faf6985253409efaf6fcc02aa4bb84c949db,332.64165228423224,southeast_asia,203,147.86291608770546,1,3,10,3,8,9,6,14,21,10,9,5,6,7,10,16,16,16,6,7,6,8,1,5
0xd55af2f8769708a50ddda8328fb76c48632bd219,154.56149140113297,jp_kr_cn,59,1874.0660712739261,0,1,0,1,0,8,1,0,8,5,3,5,11,0,1,3,4,5,0,0,0,0,3,0
0x8f35df47832dc2015011d0af1d5f1abd6f7a905f,2828.2375208662047,europe,357,103.19230124971482,51,59,17,10,7,0,0,3,1,3,4,9,12,12,7,4,5,7,28,18,29,12,29,30
0x39b644ac0659ea17ea416cf1a67bbe719b29db01,2.901105901136061,southeast_asia,44,12.299016419116718,0,5,2,4,0,5,3,3,3,1,1,0,2,1,4,1,2,1,1,2,0,0,0,3
0x0aecb90c68d456049fc837aea69bece78d69a801,1454.2752749158776,europe,400,190.1829143347732,38,22,11,9,9,5,3,3,9,24,14,22,11,11,19,13,17,12,6,11,25,49,26,31
0x59ef53afd5d6442ffe5d0b8d30e2ab38a7a232fd,589.3558377776554,southern_asia,101,82.35117527366306,6,1,0,1,0,1,5,1,1,4,7,3,7,5,5,4,5,1,2,6,12,11,5,8
0x48e3d7900eeb43b9c4b5250ba4e0f9dc0177e111,4.71,southeast_asia,80,44.64687954929,1,0,0,1,6,3,6,3,6,2,4,8,4,6,16,2,1,2,2,2,4,1,0,0
0x1cd40e4327bf606c947b877b2892a86bf198f3be,28.034324164762616,southeast_asia,58,27.771565017333664,2,1,6,5,5,5,0,3,2,1,2,3,0,1,0,5,0,0,1,1,0,0,10,5
0xe91bb5b1fe31380c39a83def19c4ea71479fabfa,40.809346358602106,africa,24,6.274924627641606,1,0,0,0,0,0,0,0,0,2,0,2,1,1,0,3,2,1,3,2,2,1,3,0
0x81aa5101d4c376cd6dc031ea62d7b64a9bae10a0,15.922914368322207,europe,99,72.38732598383017,1,0,0,0,0,2,10,9,5,13,6,6,8,12,1,0,3,2,0,0,3,15,3,0
0x63efe3e9b286b1c54ade400e5c871f118b9ac312,27.623395577079467,europe,23,10.609860274782175,0,0,0,0,0,1,1,0,0,0,2,2,3,1,2,2,0,3,1,2,0,1,2,0
0x394f83fa712dc8c5756d8c80a9f38b5ce0933bbc,13.135102109607285,southern_asia,62,19.16246337820933,0,0,6,3,5,1,3,1,0,7,12,3,1,6,2,6,1,5,0,0,0,0,0,0
0x790807aaa02b68cce10cb2e7d847f3c9d11a8f22,7.096943724569415,africa,80,11.370419170903372,1,0,1,3,2,7,14,7,6,3,2,4,3,8,1,0,5,2,5,2,2,0,1,1
0x4102745bb3dcd60e2b687ae43dad193997c40238,8.103554663535478,northern_america,30,1.3224489720912238,1,2,2,5,5,0,1,0,0,0,0,1,2,0,2,1,0,2,2,0,1,1,0,2
0x2273d11720c89598e4e4d1f85825538c9b9151ed,31.77760377465302,europe,281,67.44681476170946,4,17,1,1,4,10,14,18,25,20,27,15,19,25,5,3,0,4,12,7,21,7,10,12
0x6d3e15a91c4256e7e72d9269620f5ba99121aa40,23.903140165437744,europe,112,156.18134759184235,0,1,0,0,0,1,5,7,10,14,11,6,2,3,7,7,6,7,7,5,8,1,1,3
0x1fde142f098283cb71338bf3ead0c3005b3069cc,11.604685757339439,europe,25,13.182223104,1,0,0,0,0,0,0,1,1,2,2,0,3,3,0,2,1,3,1,1,3,0,0,1
0x3b9048aa5d96d2b32745b5aa7fc115a5e8ae98c9,4.88,europe,29,3.81769968649081,0,0,0,0,5,2,6,1,1,0,0,2,2,0,1,1,0,1,1,3,2,1,0,0
0xee24222a451d11662a50b159c5918df9e71478d9,4.031887884837961,southeast_asia,43,504.19112609775397,1,1,1,9,7,1,0,1,1,1,3,0,1,0,0,1,4,2,0,0,5,0,2,2
0x6e072733f0494e1b80796c9d3412c7672963f12c,6.898300752211206,europe,67,49.242743331058364,0,0,0,0,2,0,0,3,1,1,10,5,6,1,8,0,5,3,1,3,7,1,7,3
0x530aef31073a40eff1251f8d5154f2444a29fe3e,1584.4585497286398,europe,229,65.34787253299899,3,0,1,2,9,8,17,23,24,13,22,10,10,14,8,8,10,19,8,8,6,5,1,0
0x0d88ab85de9ad6416c13d2f6ae564b4944c510fb,98.64696544559835,europe,69,8.140914823405906,0,1,0,0,1,0,2,1,2,3,4,4,5,1,3,2,1,3,7,12,4,6,3,4
0xb859f98a478bec92cd3847880b0019850c43fd83,5.7098386514369075,africa,61,18.227891058063665,0,1,0,1,1,2,7,9,9,2,5,2,1,2,1,1,2,1,2,2,2,3,3,2
0xbb37cfd96c17efde6c18a144eaa0b53626fcad18,0.5960215358807238,europe,59,89.98562751491446,0,2,1,9,0,2,11,1,2,4,3,4,7,7,0,1,0,2,1,0,1,1,0,0
0x665673da216c27d56f5bfda8d115891abb5e45fb,1.040010945785561,africa,73,71.9621716329321,3,6,0,0,0,0,2,8,3,5,2,4,0,2,0,3,3,2,6,6,7,4,4,3
0x8be7a513acdbc321fa15522e5c50ca267025c462,96.14029159567642,europe,23,11.703355594044348,0,0,0,0,0,0,1,2,1,1,2,2,0,0,2,2,3,2,2,0,3,0,0,0
0x33cdd848507e7dd2224753124c935d300ce37721,14.849412576956077,southeast_asia,27,19.581594831350145,5,0,1,2,3,1,0,3,0,1,4,0,1,1,0,0,1,2,0,0,1,0,1,0
0xea02d69bc04623de2fa9b76239ff3e6b4b0cf2eb,8.33,southern_asia,167,30.42551555805027,0,8,5,9,18,7,10,25,8,16,12,7,9,2,1,5,2,5,9,3,0,0,0,6
0x79a893863c102170e65d2aea2fcfd3fab83357ca,2.1814641341168057,africa,169,22.538889813274324,4,3,1,3,2,6,8,8,6,11,5,3,5,12,9,12,4,12,3,11,6,12,14,9
0x93a81ae13890400ff63f17d9755aeb6f47318c36,20.60399676276387,africa,79,30.945606686637024,6,3,3,0,2,2,3,0,4,5,5,2,9,4,3,3,1,2,0,6,6,4,5,1
0xb9d68068d32d2cebeb5ebed953d462f5211b5e91,1.262025968840623,africa,38,15.783093298551439,0,0,0,0,0,3,6,4,4,1,4,3,3,0,0,0,0,1,2,2,3,1,1,0
0x456f445e031ad6cf6dd157f7183669ac6adb1c87,5.73800835598538,jp_kr_cn,44,15.408153316686908,3,4,0,2,2,3,0,3,1,0,2,1,0,2,4,7,1,1,1,1,0,0,0,6
0x7e735626fde9c6ea6f3d386f1d5e946ee41cf646,0.08,southeast_asia,247,75.94018942074888,12,8,12,10,19,9,8,19,10,11,11,13,9,15,11,9,7,6,2,17,6,4,8,11
0xc1fb7222f733d6717a0b038f8573c9ac49e9b118,0.0200164624044193,western_asia,38,23.55894453468366,0,1,0,3,0,1,2,3,2,0,1,6,0,2,5,1,0,1,0,2,0,2,5,1
0xa6cc40d4297400d7d594f092cd5769091b5f61e0,260.1468959335696,africa,107,33.39112655899349,1,3,4,2,7,10,13,8,11,10,4,7,8,5,1,0,2,2,3,2,1,2,1,0
0x4c8843f41a9b16add5cab343710dd22fa52ea285,72.01103010890766,western_asia,84,24.648397199705045,12,3,0,0,1,0,2,3,2,10,9,2,2,4,3,1,0,0,1,10,5,2,3,9
0x256c41d22fe0cbba38764f32e8bfdfca85ee3b55,3259.263840654273,jp_kr_cn,1083,305.5882849851776,66,72,67,50,47,48,93,98,60,81,136,25,46,20,15,11,8,0,1,1,0,13,51,74
0x4acd61b27509ac5afa151aedb9d073bce095dd7a,595.289743714541,southern_asia,212,246.0035347703102,0,0,1,13,11,15,12,13,21,11,12,8,5,9,7,13,11,23,15,1,11,0,0,0
0x4371ddb7874974131111757954eb354d67caa01f,1.3904400447792336,southern_asia,21,0.8046796026399227,0,0,1,1,0,2,2,3,0,3,1,2,1,1,0,2,0,1,1,0,0,0,0,0
0x66132774ec2c59cb2ae60d4f8edf509784d8b3b9,0.890016664373213,southeast_asia,209,11.71954812623801,12,5,7,5,6,13,10,7,3,7,8,4,3,9,11,11,15,3,11,13,8,9,10,19
0x0671b9c9402d442862298837b6d75e7e8ae1d90e,2.752979780832e-05,southeast_asia,54,34.66369360276948,1,5,4,2,3,1,1,3,1,5,4,4,4,3,4,0,0,5,0,2,0,2,0,0
0xc61ca1dbe8ec408f36b4d7f2fac3a7f98ea5a5cb,14.82472704791481,europe,90,69.99629717535306,2,0,0,1,1,2,8,13,5,2,0,7,2,8,2,2,5,4,13,3,3,5,1,1
0x51deac254e9787883e8aa4bbfb198b2067c16738,2.7854006148419997e-05,jp_kr_cn,26,31.50562503033769,0,1,3,0,0,1,2,1,1,2,3,3,1,0,0,0,0,1,0,0,4,0,3,0
0x99d192413324eaecafd4dc4bb7ec38c2f4c1dbe5,3.330885577154772,jp_kr_cn,38,196.52364731898692,0,0,1,1,0,0,0,1,0,2,0,2,2,8,8,8,3,1,1,0,0,0,0,0
0xad7c4f9ee820412e6f3ca260b583da8ab9dddf6f,17.34525409518133,southeast_asia,119,90.8146740938741,11,10,9,8,5,3,6,7,6,10,10,5,4,1,2,7,0,2,1,0,0,2,4,6
0xd6fb560a0d4926a21e9bfa2701ac4c67f36d09bb,0.8436055545884399,southeast_asia,24,7.808855068441731,1,0,0,0,1,0,1,0,4,2,0,5,2,3,0,4,0,0,1,0,0,0,0,0
0xe30e33fa61bb581e5f42ec2e576e6d9b95e0baab,1.03261621682e-05,southeast_asia,34,11.681196929286813,0,2,4,1,1,0,0,8,0,4,3,3,0,1,1,2,3,1,0,0,0,0,0,0
0xbbf0c6af4d89c48c823f6278b6eb3990629984f1,0.13535829769602,europe,39,47.07467982332552,4,3,0,0,2,6,2,4,3,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0
0x95432ca3f4f77d5db849ffaffb160966c6bdf03c,1.98643033366553,europe,47,16.715815380909177,2,0,0,0,0,0,3,1,2,0,0,6,5,3,2,1,1,0,6,3,5,4,2,1
0xa6fab573e1813abc4c6885266b4b1d679ea9043c,50.731592179503174,europe,56,46.23963706087566,1,1,4,2,0,4,0,1,1,3,0,6,0,3,1,1,0,4,6,8,2,2,1,5
0xbf9f1b90066f43d59e4f4d061fc838e4fddcfe31,10.789196824370133,southeast_asia,104,32.573539554076596,6,9,5,7,10,9,6,1,6,6,5,3,4,10,8,2,2,1,1,0,0,0,1,2
0xec6f145a71f3a8b54602a046a64555bba55f96e8,73.48321283721518,southern_asia,50,117.67400109845795,0,2,0,3,1,7,4,5,3,1,6,10,2,3,2,0,0,1,0,0,0,0,0,0
0x656a78630f31432e6f35f6996af5c0a4e445655c,9.574385618198681,southern_asia,23,4.543984882884663,1,0,1,3,0,2,0,1,2,1,0,3,2,1,1,2,1,0,1,1,0,0,0,0
0xe0260a8df025590e1982b5b284b7b1786916c04d,2.903110623411968,southern_asia,115,10.86240303867026,3,5,10,5,9,5,3,4,10,3,5,15,2,2,0,2,1,5,6,3,3,5,2,7
0x6057f61816d136f997d2cd459a234fc4e66cdeb8,13.596644627504492,southern_asia,42,6.192142007498292,0,0,1,0,0,3,1,2,9,1,5,1,4,0,1,0,0,2,3,2,6,1,0,0
0x0d6bf341aa316e1c5efe231d95884021b477afd2,3.047797993671671,europe,32,9.467062474250461,0,1,1,2,3,1,5,4,2,0,1,1,1,1,1,0,2,1,0,4,0,0,0,1
0x6c56a406770685e93d660427b3dbc471872651f8,26.738664478652318,southern_asia,405,202.92983951504618,4,14,5,25,80,47,56,36,6,14,7,13,15,10,34,13,12,5,2,1,2,0,0,4
0x2bf047d48cdc4654fcfef5e2dc34b73036cbe4ff,161.86454614485635,jp_kr_cn,212,60.9685698586549,9,5,13,10,12,15,9,11,13,15,25,14,10,7,9,10,1,5,4,0,0,1,2,12
0xcab58f8ffe43c80b219961b3c74f6c57ac440923,109.28917104239721,southern_asia,198,23.7372611368219,3,4,16,31,22,21,30,1,0,4,13,10,16,3,8,2,1,4,2,4,0,2,1,0
0xcc2005844aeabbd4d663f7c45c9bd1369eb062b3,309.7535173523345,southeast_asia,1138,485.39187976576153,28,69,102,97,81,80,37,47,108,82,111,91,75,28,38,12,21,6,3,2,2,0,2,16
0x763b93101173f97641fee7a49ada5b5d779487cc,8.807886064884086,southern_asia,331,1890.182407191157,3,5,7,21,27,27,13,14,17,18,23,16,31,9,16,17,15,15,14,7,0,0,6,10
0x680c863be2807f864fc23d1aa61985ab4c576a62,776.7508127362055,southern_asia,145,66.93673008874757,2,3,8,9,13,15,10,9,9,13,3,12,2,10,3,2,4,5,3,4,1,2,0,3
0xaa68c24719e4e082a8343442f4b04287a5e55ba9,21.154339533695072,southern_asia,148,21.007323346463807,1,1,1,1,3,1,7,9,11,17,20,8,8,4,9,6,12,11,0,2,9,2,1,4
0x4c64270dfad581cb40d504ffc5c126afa0a844e6,46.72963640658948,southern_asia,145,165.90305862514768,4,2,1,1,4,7,8,14,9,10,14,3,14,14,7,8,8,8,5,3,0,0,0,1
0x4d61426f4104dfeb51fabfc3b330139091bd3522,0.0,africa,50,7.222177577371973,2,7,6,2,4,0,2,0,7,2,1,1,1,1,3,3,0,1,2,1,0,0,1,3
0x41e5a482ce07eed8e58155f5cd4b64f95a6b5619,18.033327422699106,southeast_asia,58,39.274923423871996,3,1,0,0,1,7,9,3,5,4,2,0,0,1,1,5,7,4,2,0,0,0,2,1
0xecf8fa864cdc912052a9c5410619ccd0e12451ca,84.582158035094,southern_asia,96,81.66927517634878,0,0,2,4,8,6,4,8,21,5,6,4,7,1,2,1,1,8,2,2,3,1,0,0
0x1d1ec8c8fe8362122169ecd93ed81f1c6fd766ac,251.4690865804811,europe,31,127.42205714980227,0,0,0,0,3,9,2,0,6,6,1,1,1,0,0,0,0,0,0,0,0,1,1,0
0x2714362ff2f1167527934b8fc70d0e6259e28ddc,0.9772773702845999,south_america,80,16.469548582561792,4,5,8,2,1,0,1,0,0,2,2,2,2,9,4,7,5,4,2,2,2,5,7,4
0xfc9c8c84084d78685d0499a5f6d7204e1af2acf5,6.96038552849148,jp_kr_cn,80,15.05912997081153,2,3,8,4,9,4,8,10,9,5,2,4,2,3,4,0,0,2,1,0,0,0,0,0
0x03e6b39c028806f69d911000aa44f389a89e4f31,12.567494033286746,africa,63,8.036427926112491,2,3,4,7,4,2,1,1,1,3,2,0,2,4,9,6,2,5,2,0,0,2,1,0
0x5533a8dc735101914568187c535dec951d4214d4,1.8416754498344472,southern_asia,128,49.83259828145795,2,1,1,12,7,9,22,24,7,11,2,1,4,1,5,3,8,7,0,0,0,0,0,1
0x4faafd46653b89e65237f98e7d51d84fa41eacb3,203.0649824625661,south_america,38,107.41075563115639,1,0,1,1,2,1,3,0,0,2,3,1,4,6,1,5,2,0,0,1,2,0,0,2
0xc3b68ea4606c795c58d5c17c24d90078d3ea5b6c,104.38553769520864,europe,630,182.83763425760668,25,22,23,11,36,32,27,21,20,30,37,38,42,19,33,33,17,26,17,19,32,23,28,19
0x14b35ea598a18e171a8f1e724c356f83fb4a0f18,36.605905613952906,southern_asia,80,17.496866896105068,0,1,1,8,4,5,16,12,3,8,1,3,4,1,0,0,0,0,3,3,4,1,2,0
0x6654f54b1c9e94abf0ea41db023b127a9cb10639,161.3124246666901,jp_kr_cn,132,7.032712598806927,6,6,1,9,8,14,12,18,8,6,7,17,4,1,0,0,0,0,0,0,0,0,9,6
0xad44d11ef8019adc52f46443f0a27098ad086486,0.19637250157772,south_america,2029,30.946806820075988,137,123,86,83,63,37,24,15,7,2,2,18,35,69,77,127,130,110,138,153,154,138,167,134
0xd5102725cc00421854dd616a2d8769ce36017315,2273.0639499396134,jp_kr_cn,1359,536.93735910946,17,24,121,89,63,95,117,88,74,84,87,52,60,43,50,48,59,51,68,25,18,9,6,11
0xe6c66daeb37879d623cf81805c4e5b646baa1c3a,31.731352415535365,jp_kr_cn,22,108.3518799482128,0,1,0,0,2,1,4,2,1,2,0,1,0,1,0,3,0,0,1,1,2,0,0,0
0x4e0628d260c2ba8dc667a96d35c10af705167a69,329.74139460501794,jp_kr_cn,241,102.5509014934109,7,10,4,11,25,14,10,21,19,11,16,18,10,22,19,9,2,0,0,0,1,0,8,4
0x6f572cefcc54b1036d48220321ef87e0c954c466,174.424038065182,europe,440,108.37911763632067,0,0,0,1,3,7,43,45,30,13,21,35,41,23,13,17,10,22,16,28,27,27,18,0
0xbeffddcf2e84106f77c2b60445dc257d65e19a26,27.81495598676363,europe,8905,1136.8964658285697,668,505,453,398,242,161,118,102,75,91,160,236,297,369,472,470,469,534,454,504,498,527,554,548
0x6d08cc5199ed047230e62502785154ceae52b09f,838.9698217955785,western_asia,87,28.001301044700263,0,0,0,3,1,4,9,8,10,11,11,1,2,2,4,3,3,0,3,3,5,2,2,0
0xeee3a210482579270a3cb51d642d38e68d104292,2.7576556379458896,southern_asia,28,109.79307659683309,0,0,0,0,0,1,0,2,0,2,2,0,2,2,1,3,3,0,0,4,3,0,0,3
0x553af4e23549064ef00e2ed6f2457df1310e45a2,0.0,africa,28,22.783812629259074,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,9,1,1,2,2,0,1,5,0
0xc21140ef0f0eca7b801d6a22d90e8238d7b9b32f,24.442291613924223,northern_america,31,1.3799249670749416,2,1,1,0,3,1,1,0,0,1,0,4,2,5,2,1,0,0,0,0,0,1,0,6
0x647dda1e60f26472c974200dddc410e88ad95afb,77.4531301616205,southeast_asia,90,30.281027553916015,3,3,7,10,7,3,2,3,5,8,3,0,7,9,6,3,1,4,1,2,0,0,2,1
0x43ffee4aed1663c6a51824983cf1862094e28537,56.80125417853983,southern_asia,35,5.924582019486243,0,0,1,2,3,3,4,4,0,0,4,6,6,0,0,0,0,0,0,1,0,0,1,0
0x165c135b7ae5081321bfa475c01560efe728966f,171.73385681296617,jp_kr_cn,996,178.69921193737557,11,77,87,110,42,64,102,61,72,58,22,18,35,45,35,29,32,40,19,17,5,5,8,2
0x0ba902790d3da4411f260d9477f874e56fb2fdc8,424.47886959869027,southern_asia,184,286.7143506992415,1,0,0,3,7,10,6,7,7,12,11,15,11,13,13,4,12,20,11,6,15,0,0,0
0x7d56cd2e117e80a6daf71d044fe0bb681a719798,15.939095157204463,western_asia,27,134.94469233507155,0,1,0,0,0,0,0,0,2,0,0,0,1,2,2,1,0,3,8,1,3,1,1,1
0x924dcfdde0eea1b5a2b449f4d3d1184adf8cc43c,44.2738825454805,europe,110,24.968714595351777,1,3,0,0,0,0,0,0,1,1,1,7,3,9,4,2,6,3,5,7,10,30,12,5
0xabb566749093fe8307b9790765ec32163476d443,68.31350067583118,europe,101,75.72913537868193,1,0,5,2,0,0,2,1,3,17,30,5,2,5,0,4,0,0,3,2,3,3,7,6
0x04065f3166fd667e720c4cc333818dbe07cbda7c,793.6177395828838,southeast_asia,262,70.5434327985892,7,11,10,19,10,7,19,14,7,5,17,15,21,15,14,8,12,3,17,10,3,3,3,12
0x42f06b8015e27e122f131bbcf5647656e83fe40f,8.859770406879335,western_asia,36,99.6123807322998,2,1,0,3,0,2,1,2,2,4,2,4,3,0,0,0,1,1,4,2,1,0,0,1
0xfd6349716d70d4dca266b160e3e60dab6fcfa22b,43.17180255404996,europe,80,59.41379131583862,2,0,2,0,1,4,3,9,0,8,4,1,7,3,4,3,2,7,3,1,3,7,2,4
0xf6adf08115586654e94bfc7b6630b7a8876e61b0,19.32300794992785,europe,22,15.332372153261604,0,0,0,0,0,0,2,0,0,1,7,0,0,1,1,0,3,6,1,0,0,0,0,0
0xc9d6bb2513c806f1956d4ef9765c44ee648a4825,5.324489504518287,western_asia,34,1034.0061460309585,2,3,3,2,2,0,6,3,1,0,0,1,0,0,1,0,0,0,0,0,0,2,6,2
0x05c984f47cde8d13f53a86979460ad497e0da2ce,14.628387608653648,europe,165,124.74011602659264,8,2,0,0,0,0,0,0,1,1,5,5,8,13,8,7,21,10,20,9,12,10,17,8
0x7b90c8b2a4848c5f8e9ad7612d80ada474bb68dd,151.61083870329335,europe,22,114.81455435747202,0,3,1,0,1,2,0,0,1,2,0,0,0,0,4,0,0,1,1,2,3,0,0,1
